seqnames,start,end,width,strand,feature,start_position,end_position,feature_strand,insideFeature,distancetoFeature,shortestDistance,fromOverlappingOrNearest,symbol,refseq,ensembl
chr5,42890567,42891304,738,*,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr5,42922818,42923412,595,*,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr5,43505322,43506983,1662,*,64417,43480111,43519718,-,inside,14396,12735,Overlapping,TMEM267,NM_022483;NP_071928;XM_005248333;XM_005248335;XM_006714486;XM_011514074;XM_011514075;XP_005248390;XP_005248392;XP_006714549;XP_011512376;XP_011512377,ENSG00000151881
chr5,44037955,44039776,1822,*,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr5,44057718,44058714,997,*,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr5,44604330,44604732,403,*,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr5,51233933,51234797,865,*,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr5,51567413,51568354,942,*,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr5,51755828,51756699,872,*,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr5,52420667,52422287,1621,*,3673,52320913,52426366,+,inside,99754,4079,Overlapping,ITGA2,NM_002203;NP_002194;NR_073103;NR_073104;NR_073105;NR_073106;NR_073107,ENSG00000164171
chr5,52808346,52809096,751,*,10468,52812352,52817661,+,upstream,-4006,3256,Overlapping,FST,NM_006350;NM_013409;NP_006341;NP_037541;XM_005248400;XM_005248401;XM_005248402;XM_005248403;XM_011543099;XM_017008954;XM_017008955;XM_024454326;XP_005248457;XP_005248458;XP_005248459;XP_005248460;XP_011541401;XP_016864443;XP_016864444;XP_024310094,ENSG00000134363
chr5,52813959,52814375,417,*,10468,52812352,52817661,+,inside,1607,1607,Overlapping,FST,NM_006350;NM_013409;NP_006341;NP_037541;XM_005248400;XM_005248401;XM_005248402;XM_005248403;XM_011543099;XM_017008954;XM_017008955;XM_024454326;XP_005248457;XP_005248458;XP_005248459;XP_005248460;XP_011541401;XP_016864443;XP_016864444;XP_024310094,ENSG00000134363
chr5,54907491,54908462,972,*,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr5,54932730,54933494,765,*,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr5,55259458,55260437,980,*,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr5,55265370,55266222,853,*,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr5,55344941,55345449,509,*,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr5,55361262,55362183,922,*,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr5,55474032,55474520,489,*,79722,55431264,55564943,-,inside,90911,42768,Overlapping,ANKRD55,NM_001039935;NM_024669;NP_078945;XM_011543646;XM_017009852;XM_017009853;XM_017009854;XP_011541948;XP_016865341;XP_016865342;XP_016865343,ENSG00000164512
chr5,55502770,55503224,455,*,79722,55431264,55564943,-,inside,62173,61719,Overlapping,ANKRD55,NM_001039935;NM_024669;NP_078945;XM_011543646;XM_017009852;XM_017009853;XM_017009854;XP_011541948;XP_016865341;XP_016865342;XP_016865343,ENSG00000164512
chr5,55681782,55682950,1169,*,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr5,55690279,55691156,878,*,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr5,55753422,55754352,931,*,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr5,55760137,55761430,1294,*,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr5,55785473,55786241,769,*,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr5,55791604,55792743,1140,*,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr5,55811584,55812361,778,*,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr5,56000444,56001428,985,*,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr5,56088530,56089138,609,*,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr5,56095487,56096201,715,*,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr5,56363719,56364335,617,*,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr5,56763289,56764111,823,*,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr5,56833248,56833646,399,*,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr5,57420129,57421027,899,*,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr5,57425542,57426177,636,*,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr5,57426722,57427527,806,*,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr5,57519563,57520432,870,*,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr5,58711915,58713060,1146,*,5144,58300623,59819649,-,inside,1107734,411292,Overlapping,PDE4D,NM_001104631;NM_001165899;NM_001197218;NM_001197219;NM_001197220;NM_001197221;NM_001197222;NM_001197223;NM_001349241;NM_001349242;NM_001349243;NM_001364599;NM_001364600;NM_001364601;NM_001364602;NM_001364603;NM_001364604;NM_006203;NP_001098101;NP_001159371;NP_001184147;NP_001184148;NP_001184149;NP_001184150;NP_001184151;NP_001184152;NP_001336170;NP_001336171;NP_001336172;NP_001351528;NP_001351529;NP_001351530;NP_001351531;NP_001351532;NP_001351533;NP_006194;XM_011543469;XM_011543470;XM_011543471;XM_011543473;XM_017009565;XM_017009566;XM_017009567;XM_017009570;XM_024446110;XM_024446111;XM_024446112;XP_011541771;XP_011541772;XP_011541773;XP_011541775;XP_016865054;XP_016865055;XP_016865056;XP_016865059;XP_024301878;XP_024301879;XP_024301880,ENSG00000113448
chr5,58894431,58895091,661,*,5144,58300623,59819649,-,inside,925218,593808,Overlapping,PDE4D,NM_001104631;NM_001165899;NM_001197218;NM_001197219;NM_001197220;NM_001197221;NM_001197222;NM_001197223;NM_001349241;NM_001349242;NM_001349243;NM_001364599;NM_001364600;NM_001364601;NM_001364602;NM_001364603;NM_001364604;NM_006203;NP_001098101;NP_001159371;NP_001184147;NP_001184148;NP_001184149;NP_001184150;NP_001184151;NP_001184152;NP_001336170;NP_001336171;NP_001336172;NP_001351528;NP_001351529;NP_001351530;NP_001351531;NP_001351532;NP_001351533;NP_006194;XM_011543469;XM_011543470;XM_011543471;XM_011543473;XM_017009565;XM_017009566;XM_017009567;XM_017009570;XM_024446110;XM_024446111;XM_024446112;XP_011541771;XP_011541772;XP_011541773;XP_011541775;XP_016865054;XP_016865055;XP_016865056;XP_016865059;XP_024301878;XP_024301879;XP_024301880,ENSG00000113448
chr5,60586585,60587354,770,*,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr5,60618938,60619521,584,*,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr5,60636038,60637091,1054,*,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr5,60642534,60643164,631,*,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr5,60952245,60953076,832,*,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr5,61136494,61137200,707,*,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr5,62705534,62706257,724,*,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr5,66011814,66012797,984,*,375449,65927932,66498848,+,inside,83882,83882,Overlapping,MAST4,NM_001164664;NM_001290226;NM_001290227;NM_001290228;NM_001297651;NM_015183;NM_198828;NP_001158136;NP_001277155;NP_001277156;NP_001277157;NP_001284580;NP_055998;NP_942123;XM_006714606;XM_006714610;XM_011543384;XM_011543385;XM_011543386;XM_017009449;XM_017009450;XM_017009451;XM_017009452;XM_017009453;XM_024446044;XP_006714669;XP_006714673;XP_011541686;XP_011541687;XP_011541688;XP_016864938;XP_016864939;XP_016864940;XP_016864941;XP_016864942;XP_024301812,ENSG00000069020
chr5,66538175,66539025,851,*,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr5,66546279,66548209,1931,*,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr5,66564282,66565141,860,*,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr5,66565938,66567931,1994,*,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr5,66568159,66568833,675,*,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr5,66580100,66581375,1276,*,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr5,66951324,66951708,385,*,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr5,67077608,67078422,815,*,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr5,67146925,67147834,910,*,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr5,67738276,67738994,719,*,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr5,67766772,67767422,651,*,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr5,67865910,67866551,642,*,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr5,67877188,67877638,451,*,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr5,67880599,67881441,843,*,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr5,68061616,68062442,827,*,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr5,68661362,68662058,697,*,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr5,68664215,68664850,636,*,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr5,69790766,69791155,390,*,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr5,70962716,70963233,518,*,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr5,71011096,71012522,1427,*,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr5,71079810,71080757,948,*,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr5,71083897,71085143,1247,*,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr5,72167026,72168029,1004,*,3842,72148174,72245971,+,inside,18852,18852,Overlapping,TNPO1,NM_001364292;NM_001364293;NM_001364294;NM_001364295;NM_001364296;NM_002270;NM_153188;NP_001351221;NP_001351222;NP_001351223;NP_001351224;NP_001351225;NP_002261;NP_694858;XM_005248500;XM_005248501;XM_017009458;XP_005248557;XP_005248558;XP_016864947,ENSG00000083312
chr5,72961834,72962747,914,*,64283,72957739,73273573,+,inside,4095,4095,Overlapping,ARHGEF28,NM_001080479;NM_001177693;NM_001244364;NP_001073948;NP_001171164;NP_001231293;XM_005248568;XM_011543546;XM_011543547;XM_017009702;XM_017009703;XP_005248625;XP_011541848;XP_011541849;XP_016865191;XP_016865192,ENSG00000214944
chr5,73647656,73648390,735,*,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr5,75721273,75721870,598,*,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr5,76499457,76500181,725,*,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr5,76504310,76505219,910,*,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr5,76572992,76573427,436,*,8622,76542462,76758984,+,inside,30530,30530,Overlapping,PDE8B,NM_001029851;NM_001029852;NM_001029853;NM_001029854;NM_001349748;NM_001349749;NM_001349750;NM_001349751;NM_001349752;NM_001349753;NM_003719;NP_001025022;NP_001025023;NP_001025024;NP_001025025;NP_001336677;NP_001336678;NP_001336679;NP_001336680;NP_001336681;NP_001336682;NP_003710;XM_005248623;XM_006714726;XM_011543699;XM_011543700;XM_011543704;XM_017010005;XM_017010007;XM_017010008;XM_024446253;XM_024446254;XP_005248680;XP_006714789;XP_011542001;XP_011542002;XP_011542006;XP_016865494;XP_016865496;XP_016865497;XP_024302021;XP_024302022,ENSG00000113231;ENSG00000284762
chr5,76757403,76758481,1079,*,8622,76542462,76758984,+,inside,214941,503,Overlapping,PDE8B,NM_001029851;NM_001029852;NM_001029853;NM_001029854;NM_001349748;NM_001349749;NM_001349750;NM_001349751;NM_001349752;NM_001349753;NM_003719;NP_001025022;NP_001025023;NP_001025024;NP_001025025;NP_001336677;NP_001336678;NP_001336679;NP_001336680;NP_001336681;NP_001336682;NP_003710;XM_005248623;XM_006714726;XM_011543699;XM_011543700;XM_011543704;XM_017010005;XM_017010007;XM_017010008;XM_024446253;XM_024446254;XP_005248680;XP_006714789;XP_011542001;XP_011542002;XP_011542006;XP_016865494;XP_016865496;XP_016865497;XP_024302021;XP_024302022,ENSG00000113231;ENSG00000284762
chr5,77089029,77089672,644,*,6902,77022751,77107941,-,inside,18912,18269,Overlapping,TBCA,NM_001297738;NM_001297740;NM_004607;NP_001284667;NP_001284669;NP_004598;XM_011543774;XP_011542076,ENSG00000171530
chr5,77106860,77107502,643,*,6902,77022751,77107941,-,inside,1081,439,Overlapping,TBCA,NM_001297738;NM_001297740;NM_004607;NP_001284667;NP_001284669;NP_004598;XM_011543774;XP_011542076,ENSG00000171530
chr5,77192923,77193696,774,*,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr5,77328474,77329459,986,*,8546,77333906,77626284,-,downstream,297810,4447,Overlapping,AP3B1,NM_001271769;NM_003664;NP_001258698;NP_003655;XM_005248618;XM_005248619;XM_017010001;XP_005248675;XP_005248676;XP_016865490,ENSG00000132842
chr5,77514317,77514810,494,*,8546,77333906,77626284,-,inside,111967,111474,Overlapping,AP3B1,NM_001271769;NM_003664;NP_001258698;NP_003655;XM_005248618;XM_005248619;XM_017010001;XP_005248675;XP_005248676;XP_016865490,ENSG00000132842
chr5,77969931,77970585,655,*,10184,77816794,77980404,-,inside,10473,9819,Overlapping,LHFPL2,NM_005779;NP_005770;XM_006714515;XM_024454321;XM_024454322;XM_024454323;XM_024454324;XM_024454325;XP_006714578;XP_024310089;XP_024310090;XP_024310091;XP_024310092;XP_024310093;XR_948226,ENSG00000145685
chr5,78525083,78525911,829,*,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr5,79406786,79407428,643,*,7060,79366747,79414863,+,inside,40039,7435,Overlapping,THBS4,NM_001306212;NM_001306213;NM_001306214;NM_003248;NP_001293141;NP_001293142;NP_001293143;NP_003239;XM_017009798;XM_017009799;XP_016865287;XP_016865288;XR_002956176,ENSG00000113296
chr5,79512358,79513977,1620,*,256987,79443230,79587626,-,inside,75268,69128,Overlapping,SERINC5,NM_001174071;NM_001174072;NM_178276;NP_001167542;NP_001167543;NP_840060;NR_126060;NR_126061;XM_011543304;XM_017009323;XM_017009324;XM_017009326;XM_024446013;XP_011541606;XP_016864812;XP_016864813;XP_016864815;XP_024301781,ENSG00000164300
chr5,82653934,82654538,605,*,7518,82409073,82685335,+,inside,244861,30797,Overlapping,XRCC4,NM_001318012;NM_001318013;NM_003401;NM_022406;NM_022550;NP_001304941;NP_001304942;NP_003392;NP_071801;NP_072044;XM_011543626;XM_017009827;XM_017009828;XM_017009829;XP_011541928;XP_016865316;XP_016865317;XP_016865318,ENSG00000152422
chr5,82718413,82719444,1032,*,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr5,82804545,82805170,626,*,1462,82803286,82913556,+,inside,1259,1259,Overlapping,VCAN,NM_001126336;NM_001164097;NM_001164098;NM_004385;NP_001119808;NP_001157569;NP_001157570;NP_004376,ENSG00000038427
chr5,82894683,82895789,1107,*,1462,82803286,82913556,+,inside,91397,17767,Overlapping,VCAN,NM_001126336;NM_001164097;NM_001164098;NM_004385;NP_001119808;NP_001157569;NP_001157570;NP_004376,ENSG00000038427
chr5,86351437,86352006,570,*,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr5,87449643,87450222,580,*,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr5,87954325,87955011,687,*,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr5,90497564,90498394,831,*,84059,89890373,90495789,+,downstream,607191,1775,Overlapping,ADGRV1,NM_032119;NP_115495;NR_003149;XM_017009963;XM_017009964;XM_017009965;XM_017009966;XM_017009967;XM_017009968;XM_017009969;XM_017009970;XM_017009971;XM_017009972;XM_017009973;XM_017009974;XP_016865452;XP_016865453;XP_016865454;XP_016865455;XP_016865456;XP_016865457;XP_016865458;XP_016865459;XP_016865460;XP_016865461;XP_016865462;XP_016865463,ENSG00000164199
chr5,90645665,90646385,721,*,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr5,91270603,91271526,924,*,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr5,91478793,91479287,495,*,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr5,91929046,91930550,1505,*,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr5,95007606,95008386,781,*,317671,95008342,95018600,+,overlapStart,-736,44,Overlapping,RFESD,NM_001131065;NM_001131066;NM_173362;NP_001124537;NP_001124538;NP_775498;XM_011543360;XM_011543361;XM_017009413;XP_011541662;XP_011541663;XP_016864902,ENSG00000175449
chr5,95059175,95060280,1106,*,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr5,95073691,95074764,1074,*,22836,95079093,95157827,+,upstream,-5402,4329,Overlapping,RHOBTB3,NM_014899;NP_055714;XM_011543279;XM_017009236;XM_017009237;XP_011541581;XP_016864725;XP_016864726,ENSG00000164292
chr5,95088757,95090675,1919,*,22836,95079093,95157827,+,inside,9664,9664,Overlapping,RHOBTB3,NM_014899;NP_055714;XM_011543279;XM_017009236;XM_017009237;XP_011541581;XP_016864725;XP_016864726,ENSG00000164292
chr5,95120301,95121736,1436,*,22836,95079093,95157827,+,inside,41208,36091,Overlapping,RHOBTB3,NM_014899;NP_055714;XM_011543279;XM_017009236;XM_017009237;XP_011541581;XP_016864725;XP_016864726,ENSG00000164292
chr5,95203289,95203889,601,*,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr5,95694543,95695091,549,*,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr5,98802121,98803409,1289,*,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr5,98965357,98966080,724,*,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr5,100010792,100011781,990,*,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr5,101585866,101587071,1206,*,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr5,102370310,102371118,809,*,5066,102229426,102393316,+,inside,140884,22198,Overlapping,PAM,NM_000919;NM_001177306;NM_001319943;NM_001364582;NM_001364583;NM_001364584;NM_001364585;NM_001364586;NM_001364587;NM_001364588;NM_001364589;NM_001364590;NM_001364591;NM_001364592;NM_001364593;NM_001364594;NM_138766;NM_138821;NM_138822;NP_000910;NP_001170777;NP_001306872;NP_001351511;NP_001351512;NP_001351513;NP_001351514;NP_001351515;NP_001351516;NP_001351517;NP_001351518;NP_001351519;NP_001351520;NP_001351521;NP_001351522;NP_001351523;NP_620121;NP_620176;NP_620177;NR_033440;NR_157231;XM_011543419;XM_017009495;XM_017009496;XM_017009497;XM_017009499;XM_017009500;XM_017009502;XM_017009504;XM_017009505;XM_017009507;XM_017009508;XM_017009509;XM_017009511;XM_024446066;XM_024446067;XM_024446068;XM_024446069;XM_024446070;XM_024446071;XM_024446072;XM_024446073;XM_024446074;XM_024446075;XM_024446076;XM_024446077;XM_024446078;XM_024446079;XM_024446080;XM_024446081;XM_024446082;XM_024446083;XM_024446084;XM_024446085;XP_011541721;XP_016864984;XP_016864985;XP_016864986;XP_016864988;XP_016864989;XP_016864991;XP_016864993;XP_016864994;XP_016864996;XP_016864997;XP_016864998;XP_016865000;XP_024301834;XP_024301835;XP_024301836;XP_024301837;XP_024301838;XP_024301839;XP_024301840;XP_024301841;XP_024301842;XP_024301843;XP_024301844;XP_024301845;XP_024301846;XP_024301847;XP_024301848;XP_024301849;XP_024301850;XP_024301851;XP_024301852;XP_024301853;XR_001742084;XR_001742086;XR_002956157;XR_002956158,ENSG00000145730
chr5,102734418,102735166,749,*,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr5,102772571,102773302,732,*,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr5,102807771,102808617,847,*,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr5,103893793,103894377,585,*,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr5,104015908,104016561,654,*,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr5,104752039,104752742,704,*,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr5,104979786,104981008,1223,*,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr5,104982955,104984041,1087,*,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr5,105536167,105536988,822,*,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr5,105604630,105606159,1530,*,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr5,106226123,106226959,837,*,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr5,106304306,106305211,906,*,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr5,106628634,106629667,1034,*,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr5,106640999,106641486,488,*,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr5,106925450,106925934,485,*,1946,106744250,107034495,-,inside,109045,108561,Overlapping,EFNA5,NM_001962;NP_001953;XM_006714565;XM_011543250;XM_011543251;XM_017009205;XP_006714628;XP_011541552;XP_011541553;XP_016864694,ENSG00000184349
chr5,106935113,106936156,1044,*,1946,106744250,107034495,-,inside,99382,98339,Overlapping,EFNA5,NM_001962;NP_001953;XM_006714565;XM_011543250;XM_011543251;XM_017009205;XP_006714628;XP_011541552;XP_011541553;XP_016864694,ENSG00000184349
chr5,111044006,111045010,1005,*,9315,111026219,111121259,-,inside,77253,17787,Overlapping,NREP,NM_001142474;NM_001142475;NM_001142476;NM_001142477;NM_001142478;NM_001142479;NM_001142480;NM_001142481;NM_001142482;NM_001142483;NM_004772;NP_001135946;NP_001135947;NP_001135948;NP_001135949;NP_001135950;NP_001135951;NP_001135952;NP_001135953;NP_001135954;NP_001135955;NP_004763;XM_006714732;XM_006714733;XP_006714795;XP_006714796,ENSG00000134986
chr5,111702237,111703116,880,*,64097,111506037,111782909,-,inside,80672,79793,Overlapping,EPB41L4A,NM_001347887;NM_001347888;NM_022140;NP_001334816;NP_001334817;NP_071423;NR_144931;XM_011543531;XM_011543532;XM_011543533;XM_017009689;XP_011541833;XP_011541834;XP_011541835;XP_016865178;XR_001742173,ENSG00000129595
chr5,111999624,112000541,918,*,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr5,114729662,114730357,696,*,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr5,115219588,115220284,697,*,1176,115205518,115277677,+,inside,14070,14070,Overlapping,AP3S1,NM_001002924;NM_001284;NM_001318090;NM_001318091;NM_001318093;NM_001318094;NM_001364119;NM_001364120;NM_001364122;NP_001002924;NP_001275;NP_001305019;NP_001305020;NP_001305022;NP_001305023;NP_001351048;NP_001351049;NP_001351051;NR_157084;NR_157085;NR_157086;NR_157087;XM_011543136;XM_017009024;XM_017009025;XP_011541438;XP_016864513;XP_016864514,ENSG00000177879
chr5,116222156,116223196,1041,*,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr5,116721315,116721919,605,*,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr5,116850248,116851160,913,*,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr5,117372416,117374596,2181,*,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr5,117611081,117611876,796,*,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr5,118137760,118138388,629,*,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr5,118139060,118139905,846,*,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr5,118637734,118638604,871,*,25816,118632317,118758193,+,inside,5417,5417,Overlapping,TNFAIP8,NM_001077654;NM_001286813;NM_001286814;NM_001286815;NM_001286817;NM_014350;NP_001071122;NP_001273742;NP_001273743;NP_001273744;NP_001273746;NP_055165;XM_017009327;XM_017009328;XP_016864816;XP_016864817,ENSG00000145779
chr5,118933642,118934631,990,*,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr5,121707158,121707572,415,*,9627,121675719,121827693,+,inside,31439,31439,Overlapping,SNCAIP,NM_001242935;NM_001308100;NM_001308105;NM_001308106;NM_001308107;NM_001308108;NM_001308109;NM_005460;NP_001229864;NP_001295029;NP_001295034;NP_001295035;NP_001295036;NP_001295037;NP_001295038;NP_005451;NR_131761;NR_131762;XM_005272138;XM_005272139;XM_006714734;XM_011543737;XM_011543738;XM_011543739;XM_011543741;XM_011543743;XM_011543745;XM_011543749;XM_011543750;XM_017010078;XM_017010079;XM_017010080;XM_017010081;XM_017010082;XM_017010083;XM_017010084;XM_017010085;XM_017010086;XM_024446266;XM_024446267;XM_024446268;XM_024446269;XP_005272195;XP_005272196;XP_006714797;XP_011542039;XP_011542040;XP_011542041;XP_011542043;XP_011542045;XP_011542047;XP_011542051;XP_011542052;XP_016865567;XP_016865568;XP_016865569;XP_016865570;XP_016865571;XP_016865572;XP_016865573;XP_016865574;XP_016865575;XP_024302034;XP_024302035;XP_024302036;XP_024302037;XR_001742362;XR_001742363;XR_001742364;XR_001742365;XR_001742366,ENSG00000064692
chr5,121782407,121783448,1042,*,9627,121675719,121827693,+,inside,106688,44245,Overlapping,SNCAIP,NM_001242935;NM_001308100;NM_001308105;NM_001308106;NM_001308107;NM_001308108;NM_001308109;NM_005460;NP_001229864;NP_001295029;NP_001295034;NP_001295035;NP_001295036;NP_001295037;NP_001295038;NP_005451;NR_131761;NR_131762;XM_005272138;XM_005272139;XM_006714734;XM_011543737;XM_011543738;XM_011543739;XM_011543741;XM_011543743;XM_011543745;XM_011543749;XM_011543750;XM_017010078;XM_017010079;XM_017010080;XM_017010081;XM_017010082;XM_017010083;XM_017010084;XM_017010085;XM_017010086;XM_024446266;XM_024446267;XM_024446268;XM_024446269;XP_005272195;XP_005272196;XP_006714797;XP_011542039;XP_011542040;XP_011542041;XP_011542043;XP_011542045;XP_011542047;XP_011542051;XP_011542052;XP_016865567;XP_016865568;XP_016865569;XP_016865570;XP_016865571;XP_016865572;XP_016865573;XP_016865574;XP_016865575;XP_024302034;XP_024302035;XP_024302036;XP_024302037;XR_001742362;XR_001742363;XR_001742364;XR_001742365;XR_001742366,ENSG00000064692
